btc	bt	EC_number	EC_name	3rd_lvl	reaction	evidence	rule	simple_rule
bt0002	3673	1.1.1.153	sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)	1.1.1	1741	R02975	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.184	carbonyl reductase (NADPH)	1.1.1	1741	R02975	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.102	3-dehydrosphinganine reductase	1.1.1	1743	R02978	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.241	6-endo-hydroxycineole dehydrogenase	1.1.1	1754	R02994	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.98	(R)-2-hydroxy-fatty-acid dehydrogenase	1.1.1	1766	R03021	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.99	(S)-2-hydroxy-fatty-acid dehydrogenase	1.1.1	1767	R03022	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.27	L-lactate dehydrogenase	1.1.1	1825	R03104	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.243	carveol dehydrogenase	1.1.1	1828	R03114	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.219	dihydroflavonol 4-reductase	1.1.1	1830	R03123	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.168	2-dehydropantolactone reductase (Re-specific)	1.1.1	1845	R03155	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.214	2-dehydropantolactone reductase (Si-specific)	1.1.1	1845	R03155	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.358	2-dehydropantolactone reductase	1.1.1	1845	R03155	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.145	3beta-hydroxy-Delta5-steroid dehydrogenase	1.1.1	1853	R03176	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.3.8	L-gulonolactone oxidase	1.1.3	1860	R03184	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.147	16alpha-hydroxysteroid dehydrogenase	1.1.1	1883	R03226	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.147	16alpha-hydroxysteroid dehydrogenase	1.1.1	1884	R03227	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.-		1.1.1	1888	R03234	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.223	isopiperitenol dehydrogenase	1.1.1	1906	R03261	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.174	cyclohexane-1,2-diol dehydrogenase	1.1.1	1917	R03278	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.174	cyclohexane-1,2-diol dehydrogenase	1.1.1	1918	R03279	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.104	4-oxoproline reductase	1.1.1	1925	R03290	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.104	4-oxoproline reductase	1.1.1	1927	R03292	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.149	20alpha-hydroxysteroid dehydrogenase	1.1.1	1947	R03325	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.110	aromatic 2-oxoacid reductase	1.1.1	1951	R03337	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.237	hydroxyphenylpyruvate reductase	1.1.1	1951	R03337	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.237	hydroxyphenylpyruvate reductase	1.1.1	1952	R03339	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.101	acylglycerone-phosphate reductase	1.1.1	1965	R03357	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.237	hydroxyphenylpyruvate reductase	1.1.1	1974	R03373	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.135	GDP-6-deoxy-D-talose 4-dehydrogenase	1.1.1	1991	R03396	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.187	GDP-4-dehydro-D-rhamnose reductase	1.1.1	1991	R03396	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.187	GDP-4-dehydro-D-rhamnose reductase	1.1.1	1992	R03397	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.281	GDP-4-dehydro-6-deoxy-D-mannose reductase	1.1.1	1992	R03397	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.135	GDP-6-deoxy-D-talose 4-dehydrogenase	1.1.1	1993	R03398	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.187	GDP-4-dehydro-D-rhamnose reductase	1.1.1	1993	R03398	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.187	GDP-4-dehydro-D-rhamnose reductase	1.1.1	1994	R03399	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.281	GDP-4-dehydro-6-deoxy-D-mannose reductase	1.1.1	1994	R03399	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.51	3(or 17)beta-hydroxysteroid dehydrogenase	1.1.1	1999	R03406	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.51	3(or 17)beta-hydroxysteroid dehydrogenase	1.1.1	2000	R03407	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.96	diiodophenylpyruvate reductase	1.1.1	2008	R03431	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.143	sequoyitol dehydrogenase	1.1.1	2038	R03497	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.142	D-pinitol dehydrogenase	1.1.1	2039	R03498	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.231	15-hydroxyprostaglandin-I dehydrogenase (NADP+)	1.1.1	2049	R03520	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.99.2	L-2-hydroxyglutarate dehydrogenase	1.1.99	2054	R03534	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.112	indanol dehydrogenase	1.1.1	2087	R03582	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.112	indanol dehydrogenase	1.1.1	2088	R03583	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.113	L-xylose 1-dehydrogenase	1.1.1	2089	R03586	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.218	morphine 6-dehydrogenase	1.1.1	2094	R03591	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.218	morphine 6-dehydrogenase	1.1.1	2095	R03592	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.247	codeinone reductase (NADPH)	1.1.1	2095	R03592	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.219	dihydroflavonol 4-reductase	1.1.1	2121	R03636	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.235	8-oxocoformycin reductase	1.1.1	2127	R03667	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.76	(S,S)-butanediol dehydrogenase	1.1.1	2146	R03707	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.225	chlordecone reductase	1.1.1	2152	R03716	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.129	L-threonate 3-dehydrogenase	1.1.1	2162	R03733	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.228	(+)-sabinol dehydrogenase	1.1.1	2169	R03745	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.201	7beta-hydroxysteroid dehydrogenase (NADP+)	1.1.1	2173	R03753	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.75	(R)-aminopropanol dehydrogenase	1.1.1	2175	R03759	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.379	(R)-mandelate dehydrogenase	1.1.1	2193	R03790	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.-		1.1.1	2195	R03792	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.234	flavanone 4-reductase	1.1.1	2212	R03827	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.-		1.1.1	2217	R03847	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.146	11beta-hydroxysteroid dehydrogenase	1.1.1	2218	R03848	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.-		1.1.1	2230	R03879	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.173	L-rhamnose 1-dehydrogenase	1.1.1	2262	R03942	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.3.-		1.1.3	2316	R04048	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.125	2-deoxy-D-gluconate 3-dehydrogenase	1.1.1	2317	R04049	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.230	3alpha-hydroxyglycyrrhetinate dehydrogenase	1.1.1	2337	R04099	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.279	(R)-3-hydroxyacid-ester dehydrogenase	1.1.1	2342	R04105	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.280	(S)-3-hydroxyacid-ester dehydrogenase	1.1.1	2343	R04106	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.52	3alpha-hydroxycholanate dehydrogenase (NAD+)	1.1.1	2360	R04139	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
bt0002	3673	1.1.1.111	3-(imidazol-5-yl)lactate dehydrogenase	1.1.1	2386	R04185	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/simple-rule/a6b0b86b-ffb1-4446-ab9f-a85284c24747
