btc	bt	EC_number	3rd_lvl	EC_name	evidence	rule
bt0002	3673	1.1.1.27	1.1.1	L-lactate dehydrogenase	R03104	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.243	1.1.1	carveol dehydrogenase	R03114	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.219	1.1.1	dihydroflavonol 4-reductase	R03123	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.168	1.1.1	2-dehydropantolactone reductase (Re-specific)	R03155	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.214	1.1.1	2-dehydropantolactone reductase (Si-specific)	R03155	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.358	1.1.1	2-dehydropantolactone reductase	R03155	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.145	1.1.1	3beta-hydroxy-Delta5-steroid dehydrogenase	R03176	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.3.8	1.1.3	L-gulonolactone oxidase	R03184	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.147	1.1.1	16alpha-hydroxysteroid dehydrogenase	R03226	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.147	1.1.1	16alpha-hydroxysteroid dehydrogenase	R03227	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.223	1.1.1	isopiperitenol dehydrogenase	R03261	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.174	1.1.1	cyclohexane-1,2-diol dehydrogenase	R03278	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.174	1.1.1	cyclohexane-1,2-diol dehydrogenase	R03279	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.104	1.1.1	4-oxoproline reductase	R03290	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.104	1.1.1	4-oxoproline reductase	R03292	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.149	1.1.1	20alpha-hydroxysteroid dehydrogenase	R03325	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.110	1.1.1	aromatic 2-oxoacid reductase	R03337	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.237	1.1.1	hydroxyphenylpyruvate reductase	R03337	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.237	1.1.1	hydroxyphenylpyruvate reductase	R03339	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.101	1.1.1	acylglycerone-phosphate reductase	R03357	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.237	1.1.1	hydroxyphenylpyruvate reductase	R03373	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.135	1.1.1	GDP-6-deoxy-D-talose 4-dehydrogenase	R03396	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.187	1.1.1	GDP-4-dehydro-D-rhamnose reductase	R03396	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.187	1.1.1	GDP-4-dehydro-D-rhamnose reductase	R03397	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.281	1.1.1	GDP-4-dehydro-6-deoxy-D-mannose reductase	R03397	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.135	1.1.1	GDP-6-deoxy-D-talose 4-dehydrogenase	R03398	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.187	1.1.1	GDP-4-dehydro-D-rhamnose reductase	R03398	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.187	1.1.1	GDP-4-dehydro-D-rhamnose reductase	R03399	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.281	1.1.1	GDP-4-dehydro-6-deoxy-D-mannose reductase	R03399	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.51	1.1.1	3(or 17)beta-hydroxysteroid dehydrogenase	R03406	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.51	1.1.1	3(or 17)beta-hydroxysteroid dehydrogenase	R03407	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.96	1.1.1	diiodophenylpyruvate reductase	R03431	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.143	1.1.1	sequoyitol dehydrogenase	R03497	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.142	1.1.1	D-pinitol dehydrogenase	R03498	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.231	1.1.1	15-hydroxyprostaglandin-I dehydrogenase (NADP+)	R03520	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.99.2	1.1.99	L-2-hydroxyglutarate dehydrogenase	R03534	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.112	1.1.1	indanol dehydrogenase	R03582	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.112	1.1.1	indanol dehydrogenase	R03583	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.113	1.1.1	L-xylose 1-dehydrogenase	R03586	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.218	1.1.1	morphine 6-dehydrogenase	R03591	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.218	1.1.1	morphine 6-dehydrogenase	R03592	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.247	1.1.1	codeinone reductase (NADPH)	R03592	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.219	1.1.1	dihydroflavonol 4-reductase	R03636	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.235	1.1.1	8-oxocoformycin reductase	R03667	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.76	1.1.1	(S,S)-butanediol dehydrogenase	R03707	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.225	1.1.1	chlordecone reductase	R03716	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.129	1.1.1	L-threonate 3-dehydrogenase	R03733	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.228	1.1.1	(+)-sabinol dehydrogenase	R03745	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.201	1.1.1	7beta-hydroxysteroid dehydrogenase (NADP+)	R03753	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.75	1.1.1	(R)-aminopropanol dehydrogenase	R03759	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.379	1.1.1	(R)-mandelate dehydrogenase	R03790	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.234	1.1.1	flavanone 4-reductase	R03827	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.146	1.1.1	11beta-hydroxysteroid dehydrogenase	R03848	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.173	1.1.1	L-rhamnose 1-dehydrogenase	R03942	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.125	1.1.1	2-deoxy-D-gluconate 3-dehydrogenase	R04049	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.230	1.1.1	3alpha-hydroxyglycyrrhetinate dehydrogenase	R04099	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.279	1.1.1	(R)-3-hydroxyacid-ester dehydrogenase	R04105	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.280	1.1.1	(S)-3-hydroxyacid-ester dehydrogenase	R04106	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.52	1.1.1	3alpha-hydroxycholanate dehydrogenase (NAD+)	R04139	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.111	1.1.1	3-(imidazol-5-yl)lactate dehydrogenase	R04185	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.111	1.1.1	3-(imidazol-5-yl)lactate dehydrogenase	R04186	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.35	1.1.1	3-hydroxyacyl-CoA dehydrogenase	R04203	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.178	1.1.1	3-hydroxy-2-methylbutyryl-CoA dehydrogenase	R04203	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.290	1.1.1	4-phosphoerythronate dehydrogenase	R04210	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.7	1.1.1	propanediol-phosphate dehydrogenase	R04236	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.342	1.1.1	CDP-paratose synthase	R04265	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.312	1.1.1	2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase	R04278	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.312	1.1.1	2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase	R04279	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.21	1.1.1	aldose reductase	R04285	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.184	1.1.1	carbonyl reductase (NADPH)	R04285	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.220	1.1.1	6-pyruvoyltetrahydropterin 2'-reductase	R04285	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.226	1.1.1	4-hydroxycyclohexanecarboxylate dehydrogenase	R04307	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.50	1.1.1	3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	R04309	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.152	1.1.1	3alpha-hydroxy-5beta-androstane-17-one 3alpha-dehydrogenase	R04309	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.50	1.1.1	3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	R04310	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.53	1.1.1	3alpha(or 20beta)-hydroxysteroid dehydrogenase	R04330	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.210	1.1.1	3beta(or 20alpha)-hydroxysteroid dehydrogenase	R04344	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.217	1.1.1	benzyl-2-methyl-hydroxybutyrate dehydrogenase	R04370	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.229	1.1.1	diethyl 2-methyl-3-oxosuccinate reductase	R04387	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.221	1.1.1	vomifoliol dehydrogenase	R04412	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.85	1.1.1	3-isopropylmalate dehydrogenase	R04426	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.86	1.1.1	ketol-acid reductoisomerase (NADP+)	R04440	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.232	1.1.1	15-hydroxyicosatetraenoate dehydrogenase	R04517	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.232	1.1.1	15-hydroxyicosatetraenoate dehydrogenase	R04518	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.197	1.1.1	15-hydroxyprostaglandin dehydrogenase (NADP+)	R04552	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.160	1.1.1	dihydrobunolol dehydrogenase	R04623	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.62	1.1.1	17beta-estradiol 17-dehydrogenase	R04681	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.62	1.1.1	17beta-estradiol 17-dehydrogenase	R04682	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.248	1.1.1	salutaridine reductase (NADPH)	R04697	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.35	1.1.1	3-hydroxyacyl-CoA dehydrogenase	R04737	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.211	1.1.1	long-chain-3-hydroxyacyl-CoA dehydrogenase	R04737	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.35	1.1.1	3-hydroxyacyl-CoA dehydrogenase	R04739	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.211	1.1.1	long-chain-3-hydroxyacyl-CoA dehydrogenase	R04739	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.35	1.1.1	3-hydroxyacyl-CoA dehydrogenase	R04741	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.211	1.1.1	long-chain-3-hydroxyacyl-CoA dehydrogenase	R04741	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.35	1.1.1	3-hydroxyacyl-CoA dehydrogenase	R04743	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.211	1.1.1	long-chain-3-hydroxyacyl-CoA dehydrogenase	R04743	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.35	1.1.1	3-hydroxyacyl-CoA dehydrogenase	R04745	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.211	1.1.1	long-chain-3-hydroxyacyl-CoA dehydrogenase	R04745	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.35	1.1.1	3-hydroxyacyl-CoA dehydrogenase	R04748	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.211	1.1.1	long-chain-3-hydroxyacyl-CoA dehydrogenase	R04748	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.146	1.1.1	11beta-hydroxysteroid dehydrogenase	R04758	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.50	1.1.1	3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	R04818	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.50	1.1.1	3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	R04819	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.50	1.1.1	3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	R04824	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.50	1.1.1	3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	R04825	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.50	1.1.1	3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	R04829	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.53	1.1.1	3alpha(or 20beta)-hydroxysteroid dehydrogenase	R04831	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.50	1.1.1	3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	R04832	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.50	1.1.1	3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	R04833	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.53	1.1.1	3alpha(or 20beta)-hydroxysteroid dehydrogenase	R04834	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.50	1.1.1	3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	R04835	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.50	1.1.1	3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	R04836	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
bt0002	3673	1.1.1.50	1.1.1	3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	R04837	https://envipath.org/package/32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/parallel-rule/e9e5fc9b-0a92-402c-a477-d33aa3536238
